DATE,GAME_ID,AWAY,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,HOME,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
1/7/2012,201201070HOU,OKC,240,0.518,0.465,0.247,0.259,40,65,51.8,50,3.4,4.1,14.5,100,112.3,108.9,HOU,240,0.507,0.466,0.161,0.172,35,60,48.2,60.5,8,7.8,10.5,100,108.9,112.3
1/7/2012,201201070LAC,MIL,240,0.468,0.4,0.25,0.338,31,78.4,53.2,62.1,7.9,4,13.2,100,97.1,103.9,LAC,240,0.531,0.478,0.275,0.58,21.6,69,46.8,54.8,11.3,15,13.1,100,103.9,97.1
1/7/2012,201201070GSW,UTA,240,0.471,0.42,0.198,0.346,31.9,73.7,50.6,78.1,10.6,9.8,8.8,100,103.8,102.6,GSW,240,0.54,0.464,0.271,0.343,26.3,68.1,49.4,65.5,3.5,4.6,17.4,100,102.6,103.8
1/7/2012,201201070DAL,NOH,240,0.531,0.453,0.172,0.438,17.1,84.6,52.7,65.4,12.2,0,20.8,100,89.5,106.1,DAL,240,0.553,0.486,0.257,0.392,15.4,82.9,47.3,68.8,13.3,3.8,13.9,100,106.1,89.5
1/8/2012,201201080WAS,MIN,240,0.537,0.513,0.325,0.188,25.6,68,49.4,61.1,8.9,9.1,15.6,100,104,80.5,WAS,240,0.383,0.362,0.115,0.184,32,74.4,50.6,50,10.1,18.5,13.8,100,80.5,104
1/8/2012,201201080OKC,SAS,240,0.505,0.458,0.143,0.298,19.6,82.1,46.7,57.1,9.6,3.6,10.4,100,102,114.8,OKC,240,0.615,0.553,0.253,0.387,17.9,80.4,53.3,65.8,10.6,11.1,13.8,100,114.8,102
1/8/2012,201201080POR,CLE,240,0.435,0.386,0.304,0.304,23.3,80,52.3,58.6,7.9,7.2,21.1,100,77.3,97.1,POR,240,0.49,0.446,0.25,0.196,20,76.7,47.7,71.1,13.9,10.9,12.3,100,97.1,77.3
1/8/2012,201201080LAL,MEM,240,0.421,0.414,0.097,0.108,18.4,65.8,39.1,60.5,18.9,7.3,8.5,100,86.2,94.6,LAL,240,0.541,0.514,0.257,0.284,34.2,81.6,60.9,68.6,6.3,6,24.5,100,94.6,86.2
1/8/2012,201201080SAC,ORL,240,0.517,0.483,0.368,0.356,32.7,72.2,48.9,64.9,11,1.9,9,100,114.8,107.1,SAC,240,0.58,0.541,0.274,0.329,27.8,67.3,51.1,42.1,4.4,9.1,16.9,100,107.1,114.8
1/8/2012,201201080PHO,MIL,240,0.482,0.448,0.174,0.279,32.6,78.1,51.3,62.2,9.9,1.8,11.9,100,102.6,120.2,PHO,240,0.645,0.623,0.286,0.221,21.9,67.4,48.7,69.8,11,7,14.2,100,120.2,102.6
1/9/2012,201201090TOR,MIN,240,0.46,0.381,0.3,0.413,33.3,63.2,47,51.9,9.2,6.9,13.7,100,100.3,111.8,TOR,240,0.543,0.461,0.247,0.364,36.8,66.7,53,47.1,8.1,16.1,12.7,100,111.8,100.3
1/9/2012,201201090PHI,IND,240,0.452,0.39,0.159,0.366,25,76.9,47.3,60,11.7,3.4,14.4,100,91.3,102,PHI,240,0.569,0.539,0.224,0.25,23.1,75,52.7,50,7.4,7.2,17.6,100,102,91.3
1/9/2012,201201090CHI,DET,240,0.441,0.401,0.056,0.197,25.6,69.2,47.4,50,2.4,8.6,18.9,100,83.1,112.4,CHI,240,0.541,0.48,0.216,0.338,30.8,74.4,52.6,55.9,6.1,9,10.5,100,112.4,83.1
1/9/2012,201201090NYK,CHA,240,0.491,0.457,0.232,0.183,21.7,73.6,49.5,61.8,4.3,4.3,16.1,100,93.1,97.3,NYK,240,0.471,0.386,0.127,0.506,26.4,78.3,50.5,53.3,11.8,6.3,11,100,97.3,93.1
1/9/2012,201201090DEN,NOH,240,0.579,0.56,0.133,0.187,25,79.5,53.3,66.7,9.2,10.4,16.5,100,108,93,DEN,240,0.505,0.465,0.324,0.296,20.5,75,46.7,65.5,4.6,7.7,17.5,100,93,108
1/10/2012,201201100MIL,SAS,240,0.628,0.627,0.187,0.213,17.9,81.1,53.8,64.4,6.5,8.5,16.3,100,112.3,115.6,MIL,240,0.593,0.571,0.165,0.118,18.9,82.1,46.2,70.5,7.6,6.6,11,100,115.6,112.3
1/10/2012,201201100PHI,SAC,240,0.446,0.419,0.221,0.244,23.6,88.2,48.3,47.1,7.3,5.7,13.6,100,88.4,116.5,PHI,240,0.613,0.596,0.157,0.229,11.8,76.4,51.7,63.8,9.4,10.4,9.9,100,116.5,88.4
1/10/2012,201201100DET,DAL,240,0.618,0.58,0.217,0.391,17.2,86.1,55.4,73.7,14.3,7.1,14.8,100,110.3,94.9,DET,240,0.538,0.478,0.188,0.362,13.9,82.8,44.6,56.7,7.7,3.7,20,100,94.9,110.3
1/10/2012,201201100CHA,HOU,240,0.455,0.422,0.205,0.193,30.4,78.2,56.4,56.3,4.3,12,19.6,100,87.4,74.6,CHA,240,0.377,0.347,0.148,0.125,21.8,69.6,43.6,53.3,6.4,10.6,13.1,100,74.6,87.4
1/10/2012,201201100WAS,TOR,240,0.467,0.421,0.263,0.224,31.8,76.9,53,70,7.8,7.2,20.9,100,86.4,103,WAS,240,0.52,0.512,0.159,0.207,23.1,68.2,47,50,13.3,14.3,12.7,100,103,86.4
1/10/2012,201201100GSW,MIA,265,0.517,0.471,0.129,0.471,29.2,65.4,48,41,13.1,7.4,17.7,100,98.8,103.5,GSW,265,0.513,0.447,0.284,0.316,34.6,70.8,52,60.5,13.1,12.2,15.6,100,103.5,98.8
1/10/2012,201201100POR,LAC,240,0.518,0.482,0.277,0.289,32.5,78.8,53.4,48.6,5.6,6.9,13,100,108.7,117.7,POR,240,0.61,0.549,0.194,0.444,21.2,67.5,46.6,56.8,9,3.3,11.3,100,117.7,108.7
1/10/2012,201201100UTA,CLE,240,0.542,0.474,0.256,0.551,39.1,72.7,53.2,37.1,8.8,7.6,11.8,100,114.9,123.7,UTA,240,0.637,0.612,0.132,0.382,27.3,60.9,46.8,53.3,2.2,12.1,13.6,100,123.7,114.9
1/10/2012,201201100LAL,PHO,240,0.487,0.469,0.25,0.15,20.5,65,41.7,52.9,10.4,1.6,11.4,100,95.6,114.1,LAL,240,0.549,0.5,0.213,0.288,35,79.5,58.3,69.2,5.8,3.3,13.4,100,114.1,95.6
1/10/2012,201201100MEM,OKC,240,0.568,0.5,0.203,0.432,32.6,78.7,56.7,41.2,4.5,8.2,13.7,100,112.1,106.5,MEM,240,0.506,0.488,0.141,0.235,21.3,67.4,43.3,41,6.7,10.2,8.8,100,106.5,112.1
1/10/2012,201201100MIN,CHI,240,0.615,0.599,0.247,0.259,30.3,84.1,61,55.8,4.2,16.1,16.6,100,117.3,105.7,MIN,240,0.543,0.474,0.282,0.41,15.9,69.7,39,54.5,10.6,6.6,10.7,100,105.7,117.3
1/11/2012,201201110TOR,SAC,240,0.511,0.414,0.296,0.42,28.6,79.1,52.2,43.3,8.6,5,14.3,100,104.8,97.3,TOR,240,0.51,0.463,0.25,0.263,20.9,71.4,47.8,58.8,7.5,7,13.6,100,97.3,104.8
1/11/2012,201201110BOS,DAL,240,0.5,0.481,0.203,0.316,26.7,93.9,55.1,51.4,12.2,5.7,13.5,100,100,94.5,BOS,240,0.544,0.484,0.172,0.5,6.1,73.3,44.9,65.5,10,6.3,16.1,100,94.5,100
1/11/2012,201201110IND,ATL,240,0.457,0.406,0.163,0.338,22.7,79.5,51.1,46.7,9.3,4.2,16.4,100,86.6,99,IND,240,0.522,0.494,0.165,0.188,20.5,77.3,48.9,64.1,13.4,14.9,14.8,100,99,86.6
1/11/2012,201201110CHI,WAS,240,0.358,0.327,0.107,0.143,26.4,58.2,42.6,46.2,5.8,15.4,13.6,100,74.3,90.5,CHI,240,0.402,0.383,0.133,0.178,41.8,73.6,57.4,51.5,7,13.3,13.4,100,90.5,74.3
1/11/2012,201201110NYK,PHI,240,0.444,0.414,0.185,0.222,19.6,75.7,44.6,31.3,10.8,7.3,13.6,100,85,91.5,NYK,240,0.498,0.455,0.286,0.247,24.3,80.4,55.4,40.6,9.7,4.5,19.7,100,91.5,85
1/11/2012,201201110SAS,HOU,265,0.469,0.443,0.219,0.125,34.1,71.7,53.3,46.3,8.6,5.3,9.8,100,101.9,108.4,SAS,265,0.508,0.484,0.174,0.185,28.3,65.9,46.7,54.8,8.6,12,10,100,108.4,101.9
1/11/2012,201201110POR,ORL,240,0.683,0.7,0.386,0.271,19.4,83.7,56.8,61,2.2,1.6,18.7,100,118.9,115.6,POR,240,0.567,0.535,0.291,0.151,16.3,80.6,43.2,56.1,7.8,0,7.1,100,115.6,118.9
1/11/2012,201201110UTA,LAL,265,0.498,0.451,0.11,0.232,18.2,79.2,50,48.6,5.1,7.6,15.8,100,92.2,89.2,UTA,265,0.435,0.409,0.151,0.172,20.8,81.8,50,61.1,7.2,5.5,9.9,100,89.2,92.2
1/11/2012,201201110LAC,MIA,265,0.464,0.426,0.198,0.42,27.1,78.7,52.6,56.3,9.1,8.7,15.8,100,90.3,96.3,LAC,265,0.494,0.453,0.198,0.267,21.3,72.9,47.4,61.1,7.1,12.3,13.5,100,96.3,90.3
1/11/2012,201201110NOH,OKC,240,0.563,0.527,0.274,0.356,20,67.4,46.2,54.3,7,15.6,11.5,100,111.3,99.6,NOH,240,0.486,0.456,0.2,0.213,32.6,80,53.8,55.6,4.7,9.4,12.9,100,99.6,111.3
1/12/2012,201201120MIL,DET,240,0.55,0.466,0.068,0.324,31.3,65.8,50,54.5,7.1,5.4,15.9,100,109.6,120.2,MIL,240,0.597,0.545,0.282,0.218,34.2,68.8,50,67.6,10.6,10.1,14.1,100,120.2,109.6
1/12/2012,201201120ATL,CHA,240,0.476,0.429,0.103,0.205,10.3,56.5,35.3,63.6,3.3,8.5,12.4,100,90.3,123.8,ATL,240,0.542,0.5,0.211,0.311,43.5,89.7,64.7,69,8.9,5.7,8.1,100,123.8,90.3
1/12/2012,201201120GSW,ORL,240,0.634,0.596,0.338,0.809,22,85,53.1,77.1,9.5,6.8,9.8,100,123.4,115,GSW,240,0.603,0.585,0.28,0.232,15,78,46.9,62.8,7.4,4.4,13.4,100,115,123.4
1/12/2012,201201120MEM,NYK,240,0.472,0.44,0.313,0.133,16.7,80.5,46.1,61.3,8.4,4.8,17,100,87.1,98.7,MEM,240,0.533,0.493,0.16,0.4,19.5,83.3,53.9,58.8,9.4,10.5,15.4,100,98.7,87.1
1/12/2012,201201120PHO,CLE,240,0.514,0.494,0.213,0.236,33.3,78,54.7,56.4,11.1,3.7,10.9,100,112.3,100,PHO,240,0.537,0.507,0.28,0.267,22,66.7,45.3,67.6,6.7,14.3,15.2,100,100,112.3
1/13/2012,201201130TOR,IND,240,0.574,0.477,0.121,0.576,27.3,71.1,50.7,43.3,10.1,7,16.2,100,106.9,101.2,TOR,240,0.511,0.473,0.23,0.432,28.9,72.7,49.3,51.5,4.5,5.2,16.2,100,101.2,106.9
1/13/2012,201201130PHI,WAS,240,0.496,0.469,0.21,0.247,23.1,75.7,48.7,50,8.4,7.5,16.7,100,93.4,125.9,PHI,240,0.643,0.624,0.212,0.224,24.3,76.9,51.3,57.4,10.5,3.1,11.4,100,125.9,93.4
1/13/2012,201201130BOS,CHI,240,0.516,0.474,0.171,0.276,31.6,81.4,58,58.8,6.2,9.8,11.4,100,108.9,97.7,BOS,240,0.489,0.453,0.187,0.173,18.6,68.4,42,64.5,7.4,4.8,10,100,97.7,108.9
1/13/2012,201201130CHA,DET,240,0.55,0.53,0.171,0.195,32.5,82.5,57.5,65,8.3,9.1,11,100,115.6,95.6,CHA,240,0.5,0.453,0.108,0.216,17.5,67.5,42.5,66.7,7.1,13.2,12.9,100,95.6,115.6
1/13/2012,201201130DEN,MIA,240,0.555,0.512,0.198,0.358,32.6,76.5,51.9,50,11.4,7.5,15.3,100,108.2,121.7,DEN,240,0.654,0.628,0.321,0.333,23.5,67.4,48.1,60.5,10.4,7.7,16.8,100,121.7,108.2
1/13/2012,201201130SAS,POR,240,0.46,0.435,0.214,0.167,20.4,70.3,41.9,58.8,18.7,8.8,16.6,100,86.4,103,SAS,240,0.582,0.554,0.23,0.338,29.7,79.6,58.1,60.5,8.3,10.6,21.3,100,103,86.4
1/13/2012,201201130HOU,SAC,240,0.511,0.463,0.25,0.2,14,62.5,39.6,48.6,8.9,8.8,11.2,100,99.1,114.7,HOU,240,0.529,0.494,0.236,0.213,37.5,86,60.4,55,6.7,8.3,11,100,114.7,99.1
1/13/2012,201201130LAL,CLE,240,0.479,0.424,0.282,0.294,31,81.6,55,62.5,5.3,0,15.8,100,96.9,102.1,LAL,240,0.563,0.52,0.184,0.303,18.4,69,45,81.1,10.5,8.2,16.5,100,102.1,96.9
1/13/2012,201201130NOH,MIN,240,0.502,0.386,0.357,0.543,27.3,65.5,48.5,45.8,5.7,6.8,15.6,100,99.2,91.2,NOH,240,0.412,0.4,0.178,0.178,34.5,72.7,51.5,50,11.4,4.4,11,100,91.2,99.2
1/13/2012,201201130DAL,MIL,240,0.447,0.404,0.308,0.205,25.5,75,45.6,51.7,10,1.9,18.3,100,84.6,113.6,DAL,240,0.615,0.587,0.293,0.24,25,74.5,54.4,51.3,14.5,11.1,17,100,113.6,84.6
1/14/2012,201201140IND,BOS,240,0.456,0.416,0.181,0.217,31.9,60,46.4,62.5,4.4,7.7,16.5,100,90.8,106.2,IND,240,0.466,0.399,0.17,0.245,40,68.1,53.6,40,13.1,14.7,11.9,100,106.2,90.8
1/14/2012,201201140ATL,MIN,240,0.504,0.471,0.247,0.141,21.3,68.2,44,55.3,13,7,13.4,100,98.3,100.4,ATL,240,0.517,0.455,0.269,0.346,31.8,78.7,56,65.6,8.6,9.4,17.5,100,100.4,98.3
1/14/2012,201201140WAS,PHI,240,0.526,0.465,0.186,0.314,18.2,63,41.1,54.1,12.8,8.1,6.7,100,110,96.1,WAS,240,0.471,0.449,0.159,0.193,37,81.8,58.9,50,2.1,11.4,15.9,100,96.1,110
1/14/2012,201201140CHA,GSW,240,0.51,0.446,0.238,0.381,29.3,78.4,52.6,51.4,8.4,7.9,11.7,100,104.8,117.4,CHA,240,0.604,0.546,0.171,0.5,21.6,70.7,47.4,55.3,3.1,3.1,13.1,100,117.4,104.8
1/14/2012,201201140CHI,TOR,240,0.359,0.366,0.116,0.081,25.9,75,49,56.7,3.7,6,9.2,100,79.5,95.7,CHI,240,0.441,0.427,0.183,0.146,25,74.1,51,57.6,7.5,7.9,5.4,100,95.7,79.5
1/14/2012,201201140HOU,POR,265,0.507,0.461,0.289,0.344,32.7,60.4,46,48.6,10.2,14.7,11.1,100,107.6,109.6,HOU,265,0.508,0.446,0.194,0.301,39.6,67.3,54,51.3,8.2,6.3,13.9,100,109.6,107.6
1/14/2012,201201140OKC,NYK,240,0.494,0.44,0.229,0.277,32.6,80,53.1,52.9,12.4,5.7,17.7,100,95.4,107.9,OKC,240,0.605,0.528,0.254,0.479,20,67.4,46.9,52.9,12.4,17.2,19.6,100,107.9,95.4
1/14/2012,201201140LAC,LAL,240,0.534,0.487,0.156,0.325,25,64.6,45.7,68.6,3.5,3.1,9.3,100,109.4,118.7,LAC,240,0.519,0.465,0.247,0.353,35.4,75,54.3,48.6,5.8,1.5,8.4,100,118.7,109.4
1/14/2012,201201140MEM,NOH,240,0.558,0.493,0.133,0.413,30.8,70.5,51.8,54.3,5.6,11.8,14.5,100,110.6,120.6,MEM,240,0.562,0.481,0.128,0.526,29.5,69.2,48.2,45.7,7.8,7.7,8.6,100,120.6,110.6
1/15/2012,201201150DET,GSW,240,0.583,0.541,0.205,0.37,28.6,82.5,57.3,60.5,10.1,12.7,15.9,100,111,102,DET,240,0.533,0.466,0.257,0.351,17.5,71.4,42.7,74.2,7.8,5.2,13.2,100,102,111
1/14/2012,201201140DAL,SAC,240,0.319,0.267,0.244,0.209,25.4,73.9,45.9,45.5,11.9,4.6,13.8,100,64.7,106.7,DAL,240,0.538,0.5,0.198,0.309,26.1,74.6,54.1,51.4,10.8,9.2,14.8,100,106.7,64.7
1/15/2012,201201150DEN,UTA,240,0.565,0.541,0.141,0.235,26.3,74.4,51.9,61.4,7.4,10.2,13,100,112,101.4,DEN,240,0.521,0.467,0.213,0.52,25.6,73.7,48.1,65.6,9.5,9.6,14,100,101.4,112
1/15/2012,201201150SAS,PHO,240,0.468,0.445,0.165,0.154,20,79.5,46.1,52.6,6.3,1.6,11,100,95.1,106.6,SAS,240,0.56,0.525,0.235,0.284,20.5,80,53.9,67.5,7.3,7.9,12.5,100,106.6,95.1
1/16/2012,201201160PHI,MIL,240,0.505,0.487,0.187,0.187,22.5,80,51.3,45.7,5.7,9.8,16.5,100,93.7,107.4,PHI,240,0.524,0.506,0.274,0.155,20,77.5,48.8,59.5,13.7,9.8,9.1,100,107.4,93.7
1/16/2012,201201160BOS,OKC,240,0.549,0.494,0.238,0.238,21.4,67.4,45.5,36.1,13.2,8.2,12,100,106.3,96.5,BOS,240,0.468,0.425,0.161,0.184,32.6,78.6,54.5,52.9,6.6,6.6,16.1,100,96.5,106.3
1/16/2012,201201160WAS,HOU,240,0.579,0.511,0.184,0.299,33.3,67.5,49.4,57.1,6.5,10.1,10.1,100,123.3,114.7,WAS,240,0.563,0.506,0.138,0.4,32.5,66.7,50.6,41,7.6,5.6,13,100,114.7,123.3
1/16/2012,201201160ATL,TOR,240,0.479,0.442,0.154,0.282,26.8,83.8,53.8,57.6,4.6,10.3,14.6,100,95.7,106,ATL,240,0.549,0.486,0.183,0.437,16.2,73.2,46.2,65.6,6.8,10.6,10.6,100,106,95.7
1/16/2012,201201160CHA,CLE,240,0.55,0.513,0.188,0.363,25,73.9,52.4,66.7,6.3,7.2,14.7,100,107.6,99.1,CHA,240,0.482,0.465,0.198,0.302,26.1,75,47.6,52.6,11.6,12.3,9.3,100,99.1,107.6
1/16/2012,201201160NYK,ORL,240,0.632,0.627,0.493,0.31,17.1,87.5,54.7,58.3,3.3,7.5,17.4,100,112.8,102.9,NYK,240,0.531,0.445,0.274,0.452,12.5,82.9,45.3,46.7,13.3,0,10.3,100,102.9,112.8
1/16/2012,201201160MIN,SAC,240,0.49,0.468,0.215,0.253,23.7,75.7,49.3,57.1,8.8,7.4,15.4,100,94.9,109.2,MIN,240,0.56,0.525,0.325,0.238,24.3,76.3,50.7,64.9,12.1,12.9,12.8,100,109.2,94.9
1/16/2012,201201160LAL,DAL,240,0.402,0.375,0.325,0.2,22.4,86.4,52.7,57.1,7.9,7.6,14.7,100,79.3,82.6,LAL,240,0.433,0.388,0.132,0.25,13.6,77.6,47.3,65.5,10.2,7.4,11.5,100,82.6,79.3
1/16/2012,201201160NOH,POR,240,0.534,0.514,0.278,0.208,11.1,80.5,48.1,73.5,10.1,1.7,17.8,100,94.2,86.4,NOH,240,0.479,0.412,0.132,0.412,19.5,88.9,51.9,57.1,10.1,11.5,17.5,100,86.4,94.2
1/16/2012,201201160MEM,CHI,240,0.483,0.429,0.154,0.321,29.5,58.3,42.5,36.4,14.1,9.1,17.6,100,93.2,110.5,MEM,240,0.561,0.557,0.115,0.103,41.7,70.5,57.5,48.9,10.8,6.1,17.3,100,110.5,93.2
1/17/2012,201201170MIL,DEN,240,0.575,0.507,0.333,0.493,23.7,70.2,49.4,84.4,9.3,7.4,15.7,100,108.5,98.1,MIL,240,0.489,0.456,0.253,0.154,29.8,76.3,50.6,55.3,10.3,20,15.6,100,98.1,108.5
1/17/2012,201201170ORL,CHA,240,0.527,0.5,0.221,0.221,13.5,75.6,46.2,63.9,11.7,10.7,16.8,100,94.5,102,ORL,240,0.537,0.506,0.282,0.333,24.4,86.5,53.8,52.8,10.6,8.3,15.2,100,102,94.5
1/17/2012,201201170MIA,SAS,240,0.56,0.538,0.313,0.213,31.4,73.5,52.2,55.3,7.9,1.9,15.5,100,110.8,135.6,MIA,240,0.687,0.684,0.329,0.241,26.5,68.6,47.8,52.2,7.9,1.8,11.2,100,135.6,110.8
1/17/2012,201201170CHI,PHO,240,0.589,0.547,0.149,0.257,19.4,72.1,48.1,50,2.2,7.7,18.7,100,105.2,127.9,CHI,240,0.599,0.563,0.114,0.273,27.9,80.6,51.9,66,9.8,3.2,5.7,100,127.9,105.2
1/17/2012,201201170CLE,GSW,240,0.513,0.484,0.202,0.202,25.5,62,44.3,63.4,10.2,9,10.5,100,107,96.8,CLE,240,0.504,0.457,0.183,0.341,38,74.5,55.7,45.7,7.1,8,19.6,100,96.8,107
1/17/2012,201201170HOU,DET,240,0.46,0.434,0.157,0.108,35.9,55.3,45.5,50,11.6,11.3,17.1,100,93,112.8,HOU,240,0.562,0.543,0.235,0.148,44.7,64.1,54.5,40,12.8,1.4,18.8,100,112.8,93
1/17/2012,201201170UTA,LAC,240,0.419,0.388,0.235,0.247,25,78,48.4,54.8,4.3,6.8,12.1,100,85.8,117.2,UTA,240,0.565,0.494,0.098,0.378,22,75,51.6,46.2,10.9,7.7,7.7,100,117.2,85.8
1/18/2012,201201180BOS,TOR,240,0.469,0.406,0.217,0.29,14.3,78,45.8,46.2,4.7,3.6,17.1,100,85.6,112.6,BOS,240,0.564,0.521,0.225,0.451,22,85.7,54.2,61.8,8.2,9.3,9.6,100,112.6,85.6
1/18/2012,201201180PHI,DEN,265,0.547,0.522,0.202,0.247,19.1,75.9,49.5,55.8,4.9,3.6,11.6,100,106,102.1,PHI,265,0.489,0.459,0.143,0.194,24.1,80.9,50.5,51.2,5.9,5.6,9.4,100,102.1,106
1/18/2012,201201180ORL,SAS,265,0.462,0.44,0.202,0.214,8.7,67.3,40.6,50,5.4,7.6,8.9,100,92.3,90.1,ORL,265,0.42,0.356,0.241,0.31,32.7,91.3,59.4,41.4,6.5,4.5,10,100,90.1,92.3
1/18/2012,201201180NYK,PHO,240,0.529,0.5,0.152,0.203,7.7,66,41.3,58.3,9.4,11.3,14.8,100,95.2,92,NYK,240,0.444,0.395,0.174,0.349,34,92.3,58.7,59.4,11.5,4.5,13.9,100,92,95.2
1/18/2012,201201180ATL,POR,240,0.441,0.408,0.207,0.217,23.6,84.8,46.6,65.7,10.9,8.3,8.2,100,96.6,99.9,ATL,240,0.555,0.5,0.155,0.38,15.2,76.4,53.4,54.5,4.3,9.6,14.5,100,99.9,96.6
1/18/2012,201201180LAC,DAL,240,0.5,0.475,0.247,0.222,32.6,62.8,47.2,64.7,9.2,10.8,14.4,100,102.5,104.8,LAC,240,0.482,0.471,0.253,0.195,37.2,67.4,52.8,67.6,12.7,11.5,12.1,100,104.8,102.5
1/18/2012,201201180SAC,IND,240,0.49,0.442,0.167,0.346,43.9,53.8,50,38.2,8,12.9,16.7,100,100.3,104.9,SAC,240,0.414,0.344,0.333,0.441,46.2,56.1,50,60.7,12.5,4.6,9.8,100,104.9,100.3
1/18/2012,201201180MIN,DET,240,0.482,0.475,0.139,0.266,31.1,67.5,48.2,42.9,11.2,9.6,16.9,100,95.1,104.1,MIN,240,0.517,0.453,0.307,0.453,32.5,68.9,51.8,46.7,12.3,5.9,14.3,100,104.1,95.1
1/18/2012,201201180NOH,MEM,240,0.578,0.534,0.192,0.233,32.4,73.5,52.1,63.9,13.2,6.9,16.6,100,111.9,104.7,NOH,240,0.565,0.521,0.171,0.229,26.5,67.6,47.9,67.6,9.6,10.2,18.1,100,104.7,111.9
1/18/2012,201201180WAS,OKC,240,0.565,0.506,0.247,0.39,15.4,66.1,45.3,40.5,8.8,10.8,18.9,100,99.8,102.8,WAS,240,0.5,0.43,0.244,0.5,33.9,84.6,54.7,54.5,9.8,12.1,13.9,100,102.8,99.8
1/19/2012,201201190MIA,LAL,240,0.494,0.457,0.247,0.198,29.3,63.4,46.3,55.9,8.2,9,12.9,100,102.1,115,MIA,240,0.527,0.5,0.212,0.212,36.6,70.7,53.7,50,9.4,8.2,10.6,100,115,102.1
1/19/2012,201201190HOU,NOH,265,0.435,0.41,0.117,0.17,29.1,69.6,47.5,54.1,9.4,8.2,11.4,100,92.3,94.4,HOU,265,0.48,0.449,0.307,0.148,30.4,70.9,52.5,48.6,11.5,8.4,16.9,100,94.4,92.3
1/19/2012,201201190UTA,DAL,240,0.592,0.556,0.282,0.268,12.1,65.9,42.9,62.2,4.6,8.8,15.9,100,107.5,104,UTA,240,0.491,0.406,0.15,0.363,34.1,87.9,57.1,51.6,12.6,3.9,11.5,100,104,107.5
1/20/2012,201201200BOS,PHO,240,0.519,0.486,0.275,0.232,24.2,83.7,57.9,64.5,11.5,12.5,21.6,100,90.6,81.4,BOS,240,0.455,0.432,0.135,0.122,16.3,75.8,42.1,66.7,8,10,18.8,100,81.4,90.6
1/20/2012,201201200PHI,ATL,240,0.49,0.466,0.203,0.108,7.7,65.9,38.6,65.6,9.2,3,16.2,100,87.1,103.2,PHI,240,0.487,0.44,0.202,0.226,34.1,92.3,61.4,68.6,10.3,8.5,11.5,100,103.2,87.1
1/20/2012,201201200TOR,POR,240,0.491,0.433,0.183,0.378,34.1,78.4,57.9,57.6,7.4,4.5,15.8,100,99.7,89.1,TOR,240,0.452,0.396,0.183,0.305,21.6,65.9,42.1,70,10.6,11.9,13.1,100,89.1,99.7
1/20/2012,201201200ORL,LAL,240,0.467,0.421,0.263,0.289,18.2,69.4,45.2,65.5,5.9,6,8.5,100,94.5,108.7,ORL,240,0.52,0.494,0.351,0.338,30.6,81.8,54.8,62.5,8.3,3.6,12.8,100,108.7,94.5
1/20/2012,201201200DET,MEM,240,0.638,0.61,0.132,0.294,10.7,64.9,41.5,59,16,3.6,16.3,100,111.9,92.5,DET,240,0.523,0.47,0.152,0.394,35.1,89.3,58.5,58.6,9.1,5.1,24.4,100,92.5,111.9
1/20/2012,201201200CLE,CHI,240,0.63,0.59,0.108,0.205,39.4,69.5,58.7,58.7,9.8,21.3,18.1,100,123.5,81.3,CLE,240,0.385,0.343,0.157,0.213,30.5,60.6,41.3,48.1,7.6,8.1,12.6,100,81.3,123.5
1/20/2012,201201200WAS,DEN,240,0.586,0.557,0.266,0.38,27.3,81,53.5,61.5,6.1,5.8,15.6,100,109.7,105.6,WAS,240,0.507,0.479,0.274,0.179,19,72.7,46.5,70,11.2,15.5,8.9,100,105.6,109.7
1/20/2012,201201200GSW,IND,240,0.51,0.47,0.193,0.253,19.1,82.9,48.9,71.4,9.7,8.8,10.7,100,101.1,97.9,GSW,240,0.545,0.525,0.288,0.1,17.1,80.9,51.1,48.6,3.2,7.5,17.7,100,97.9,101.1
1/20/2012,201201200NYK,MIL,240,0.551,0.524,0.268,0.244,27.9,74.5,52.2,48.7,11.4,2,17.3,100,103.2,88.8,NYK,240,0.491,0.411,0.301,0.452,25.5,72.1,47.8,48.1,13.4,6.7,21.5,100,88.8,103.2
1/20/2012,201201200SAS,SAC,240,0.482,0.464,0.253,0.229,28.9,71.7,50.5,44.4,10.1,3.5,13.3,100,98.8,96.6,SAS,240,0.471,0.409,0.305,0.256,28.3,71.1,49.5,61.3,7.9,3.2,12.5,100,96.6,98.8
1/20/2012,201201200LAC,MIN,240,0.529,0.481,0.185,0.407,22.7,80.6,48.8,58.3,8.6,6,10.3,100,108.3,105.1,LAC,240,0.588,0.542,0.296,0.394,19.4,77.3,51.3,36.4,6.4,7.6,17.8,100,105.1,108.3
1/21/2012,201201210DET,POR,240,0.497,0.438,0.247,0.296,33.3,75.8,52.8,55.9,8.5,5.8,8.9,100,110.9,114.6,DET,240,0.58,0.5,0.224,0.478,24.2,66.7,47.2,43.3,6.1,13.1,11.9,100,114.6,110.9
